ENSG00000243296	AC078828	lincRNA
ENSG00000243089	AC107029	lincRNA
ENSG00000244464	AC107029	lincRNA
ENSG00000144810	COL8A1	protein_coding
ENSG00000273374	AC069222	lincRNA
ENSG00000184220	CMSS1	protein_coding
ENSG00000168386	FILIP1L	protein_coding
ENSG00000264897	MIR3921	miRNA
ENSG00000036054	TBC1D23	protein_coding
ENSG00000114021	NIT2	protein_coding
ENSG00000154174	TOMM70	protein_coding
ENSG00000206535	LNP1	protein_coding
ENSG00000181458	TMEM45A	protein_coding
ENSG00000144820	ADGRG7	protein_coding
ENSG00000114354	TFG	protein_coding
ENSG00000154175	ABI3BP	protein_coding
ENSG00000201642	RNU6-865P	snRNA
ENSG00000081148	IMPG2	protein_coding
ENSG00000138468	SENP7	protein_coding
ENSG00000174173	TRMT10C	protein_coding
ENSG00000081154	PCNP	protein_coding
ENSG00000252348	RNU6-1256P	snRNA
ENSG00000066422	ZBTB11	protein_coding
ENSG00000114391	RPL24	protein_coding
ENSG00000182504	CEP97	protein_coding
ENSG00000144815	NXPE3	protein_coding
ENSG00000144802	NFKBIZ	protein_coding
ENSG00000214407	LINC02085	lincRNA
ENSG00000241280	AC106712	lincRNA
ENSG00000170044	ZPLD1	protein_coding
ENSG00000241754	AC108748	lincRNA
ENSG00000201065	RNU6-461P	snRNA
ENSG00000201922	RNU1-43P	snRNA
ENSG00000265328	MIR548AB	miRNA
ENSG00000170017	ALCAM	protein_coding
ENSG00000114423	CBLB	protein_coding
ENSG00000242759	LINC00882	lincRNA
ENSG00000252626	RNU6-1308P	snRNA
ENSG00000243701	DUBR	lincRNA
ENSG00000239828	AC063944	lincRNA
ENSG00000272597	AC063944	lincRNA
ENSG00000138483	CCDC54	protein_coding
ENSG00000273125	LINC01990	lincRNA
ENSG00000114439	BBX	protein_coding
ENSG00000240423	LINC00636	lincRNA
ENSG00000241469	LINC00635	lincRNA
ENSG00000196776	CD47	protein_coding
ENSG00000271856	LINC01215	lincRNA
ENSG00000114446	IFT57	protein_coding
ENSG00000114455	HHLA2	protein_coding
ENSG00000144821	MYH15	protein_coding
ENSG00000163507	CIP2A	protein_coding
ENSG00000198919	DZIP3	protein_coding
ENSG00000163515	RETNLB	protein_coding
ENSG00000163519	TRAT1	protein_coding
ENSG00000138472	GUCA1C	protein_coding
ENSG00000114487	MORC1	protein_coding
ENSG00000241224	C3orf85	protein_coding
ENSG00000261364	AC063923	lincRNA
ENSG00000252889	RNU6-1236P	snRNA
ENSG00000163530	DPPA2	protein_coding
ENSG00000121570	DPPA4	protein_coding
ENSG00000228980	LINC01205	lincRNA
ENSG00000265956	MIR4445	miRNA
ENSG00000242029	AC078980	lincRNA
ENSG00000240895	AC117430	lincRNA
ENSG00000221206	RNU6ATAC15P	snRNA
ENSG00000206532	AC117402	lincRNA
ENSG00000177707	NECTIN3	protein_coding
ENSG00000153283	CD96	protein_coding
ENSG00000239311	AC092916	lincRNA
ENSG00000177494	ZBED2	protein_coding
ENSG00000240891	PLCXD2	protein_coding
ENSG00000144824	PHLDB2	protein_coding
ENSG00000144827	ABHD10	protein_coding
ENSG00000144834	TAGLN3	protein_coding
ENSG00000176040	TMPRSS7	protein_coding
ENSG00000114529	C3orf52	protein_coding
ENSG00000207940	MIR567	miRNA
ENSG00000174500	GCSAM	protein_coding
ENSG00000172139	SLC9C1	protein_coding
ENSG00000239482	AC112487	lincRNA
ENSG00000091972	CD200	protein_coding
ENSG00000243081	AC092894	lincRNA
ENSG00000186265	BTLA	protein_coding
ENSG00000144848	ATG3	protein_coding
ENSG00000138459	SLC35A5	protein_coding
ENSG00000091986	CCDC80	protein_coding
ENSG00000240893	LINC02042	lincRNA
ENSG00000206531	CD200R1L	protein_coding
ENSG00000163606	CD200R1	protein_coding
ENSG00000163607	GTPBP8	protein_coding
ENSG00000163608	NEPRO	protein_coding
ENSG00000241219	AC078785	lincRNA
ENSG00000243795	LINC02044	lincRNA
ENSG00000144857	BOC	protein_coding
ENSG00000206530	CFAP44	protein_coding
ENSG00000163611	SPICE1	protein_coding
ENSG00000072858	SIDT1	protein_coding
ENSG00000265253	MIR4446	miRNA
ENSG00000176542	USF3	protein_coding
ENSG00000121579	NAA50	protein_coding
ENSG00000242659	AC108693	lincRNA
ENSG00000114573	ATP6V1A	protein_coding
ENSG00000178075	GRAMD1C	protein_coding
ENSG00000184307	ZDHHC23	protein_coding
ENSG00000163617	CCDC191	protein_coding
ENSG00000151576	QTRT2	protein_coding
ENSG00000151577	DRD3	protein_coding
ENSG00000174255	ZNF80	protein_coding
ENSG00000181847	TIGIT	protein_coding
ENSG00000181722	ZBTB20	protein_coding
ENSG00000242290	ZBTB20-AS5	lincRNA
ENSG00000241295	ZBTB20-AS2	lincRNA
ENSG00000264623	MIR4796	miRNA
ENSG00000239946	ZBTB20-AS3	lincRNA
ENSG00000242767	ZBTB20-AS4	lincRNA
ENSG00000242880	AC046136	lincRNA
ENSG00000172020	GAP43	protein_coding
ENSG00000185565	LSAMP	protein_coding
ENSG00000265433	MIR4447	miRNA
ENSG00000200372	RNU5E-8P	snRNA
ENSG00000206889	RNU6-1200P	snRNA
ENSG00000239268	AC092691	lincRNA
ENSG00000241213	LINC02024	lincRNA
ENSG00000242816	AC092691	lincRNA
ENSG00000243276	AC068633	lincRNA
ENSG00000144847	IGSF11	protein_coding
ENSG00000163424	C3orf30	protein_coding
ENSG00000114638	UPK1B	protein_coding
ENSG00000121578	B4GALT4	protein_coding
ENSG00000031081	ARHGAP31	protein_coding
ENSG00000207310	RNU6-1127P	snRNA
ENSG00000176142	TMEM39A	protein_coding
ENSG00000163389	POGLUT1	protein_coding
ENSG00000272662	AC073352	lincRNA
ENSG00000113845	TIMMDC1	protein_coding
ENSG00000121594	CD80	protein_coding
ENSG00000144843	ADPRH	protein_coding
ENSG00000144837	PLA1A	protein_coding
ENSG00000121577	POPDC2	protein_coding
ENSG00000138495	COX17	protein_coding
ENSG00000183833	MAATS1	protein_coding
ENSG00000144852	NR1I2	protein_coding
ENSG00000082701	GSK3B	protein_coding
ENSG00000242622	AC092910	lincRNA
ENSG00000175697	GPR156	protein_coding
ENSG00000163428	LRRC58	protein_coding
ENSG00000163430	FSTL1	protein_coding
ENSG00000065518	NDUFB4	protein_coding
ENSG00000113924	HGD	protein_coding
ENSG00000144840	RABL3	protein_coding
ENSG00000153767	GTF2E1	protein_coding
ENSG00000243593	LINC02049	lincRNA
ENSG00000145087	STXBP5L	protein_coding
ENSG00000264477	MIR5682	miRNA
ENSG00000051341	POLQ	protein_coding
ENSG00000186103	ARGFX	protein_coding
ENSG00000163833	FBXO40	protein_coding
ENSG00000180353	HCLS1	protein_coding
ENSG00000222057	RNU4-62P	snRNA
ENSG00000173230	GOLGB1	protein_coding
ENSG00000173226	IQCB1	protein_coding
ENSG00000145088	EAF2	protein_coding
ENSG00000163406	SLC15A2	protein_coding
ENSG00000145103	ILDR1	protein_coding
ENSG00000114013	CD86	protein_coding
ENSG00000036828	CASR	protein_coding
ENSG00000121552	CSTA	protein_coding
ENSG00000160124	CCDC58	protein_coding
ENSG00000114023	FAM162A	protein_coding
ENSG00000196981	WDR5B	protein_coding
ENSG00000114030	KPNA1	protein_coding
ENSG00000138496	PARP9	protein_coding
ENSG00000163840	DTX3L	protein_coding
ENSG00000173200	PARP15	protein_coding
ENSG00000173193	PARP14	protein_coding
ENSG00000169087	HSPBAP1	protein_coding
ENSG00000138463	DIRC2	protein_coding
ENSG00000273033	LINC02035	lincRNA
ENSG00000082684	SEMA5B	protein_coding
ENSG00000065485	PDIA5	protein_coding
ENSG00000121542	SEC22A	protein_coding
ENSG00000273454	AC112503	lincRNA
ENSG00000173175	ADCY5	protein_coding
ENSG00000206527	HACD2	protein_coding
ENSG00000065534	MYLK	protein_coding
ENSG00000175455	CCDC14	protein_coding
ENSG00000065371	ROPN1	protein_coding
ENSG00000160145	KALRN	protein_coding
ENSG00000266383	MIR5002	miRNA
ENSG00000252751	RNU6-143P	snRNA
ENSG00000114491	UMPS	protein_coding
ENSG00000265981	MIR544B	miRNA
ENSG00000082781	ITGB5	protein_coding
ENSG00000173702	MUC13	protein_coding
ENSG00000173706	HEG1	protein_coding
ENSG00000221955	SLC12A8	protein_coding
ENSG00000199327	RNU6-230P	snRNA
ENSG00000264986	MIR5092	miRNA
ENSG00000163848	ZNF148	protein_coding
ENSG00000252953	RNU6-232P	snRNA
ENSG00000114520	SNX4	protein_coding
ENSG00000144909	OSBPL11	protein_coding
ENSG00000272840	AC092902	lincRNA
ENSG00000221737	MIR548I1	miRNA
ENSG00000248787	AC092903	lincRNA
ENSG00000189366	ALG1L	protein_coding
ENSG00000114547	ROPN1B	protein_coding
ENSG00000114544	SLC41A3	protein_coding
ENSG00000144908	ALDH1L1	protein_coding
ENSG00000272020	RNU1-30P	snRNA
ENSG00000250934	AC016924	lincRNA
ENSG00000251448	AC063919	lincRNA
ENSG00000163884	KLF15	protein_coding
ENSG00000163885	CFAP100	protein_coding
ENSG00000070476	ZXDC	protein_coding
ENSG00000159650	UROC1	protein_coding
ENSG00000180767	CHST13	protein_coding
ENSG00000180697	C3orf22	protein_coding
ENSG00000197763	TXNRD3	protein_coding
ENSG00000159685	CHCHD6	protein_coding
ENSG00000114554	PLXNA1	protein_coding
ENSG00000214324	C3orf56	protein_coding
ENSG00000201288	RNU6-1047P	snRNA
ENSG00000239620	PRR20G	protein_coding
ENSG00000244215	LINC02016	lincRNA
ENSG00000239921	LINC01471	lincRNA
ENSG00000240562	AC016968	lincRNA
ENSG00000163870	TPRA1	protein_coding
ENSG00000073111	MCM2	protein_coding
ENSG00000114631	PODXL2	protein_coding
ENSG00000114626	ABTB1	protein_coding
ENSG00000074416	MGLL	protein_coding
ENSG00000187715	KBTBD12	protein_coding
ENSG00000058262	SEC61A1	protein_coding
ENSG00000175792	RUVBL1	protein_coding
ENSG00000222627	RNU2-37P	snRNA
ENSG00000212344	RNU6-823P	snRNA
ENSG00000132394	EEFSEC	protein_coding
ENSG00000179407	DNAJB8	protein_coding
ENSG00000179348	GATA2	protein_coding
ENSG00000198685	LINC01565	lincRNA
ENSG00000163902	RPN1	protein_coding
ENSG00000075785	RAB7A	protein_coding
ENSG00000261159	AC112484	lincRNA
ENSG00000177646	ACAD9	protein_coding
ENSG00000114656	KIAA1257	protein_coding
ENSG00000114654	EFCC1	protein_coding
ENSG00000169704	GP9	protein_coding
ENSG00000172780	RAB43	protein_coding
ENSG00000240682	ISY1	protein_coding
ENSG00000273437	AC108673	lincRNA
ENSG00000169714	CNBP	protein_coding
ENSG00000181789	COPG1	protein_coding
ENSG00000183624	HMCES	protein_coding
ENSG00000184897	H1FX	protein_coding
ENSG00000172771	EFCAB12	protein_coding
ENSG00000129071	MBD4	protein_coding
ENSG00000163913	IFT122	protein_coding
ENSG00000163914	RHO	protein_coding
ENSG00000178804	H1FOO	protein_coding
ENSG00000004399	PLXND1	protein_coding
ENSG00000172765	TMCC1	protein_coding
ENSG00000170893	TRH	protein_coding
ENSG00000251287	ALG1L2	protein_coding
ENSG00000248243	LINC02014	lincRNA
ENSG00000249846	LINC02021	lincRNA
ENSG00000172752	COL6A5	protein_coding
ENSG00000206384	COL6A6	protein_coding
ENSG00000196455	PIK3R4	protein_coding
ENSG00000017260	ATP2C1	protein_coding
ENSG00000034533	ASTE1	protein_coding
ENSG00000114670	NEK11	protein_coding
ENSG00000201550	RNU6-726P	snRNA
ENSG00000198585	NUDT16	protein_coding
ENSG00000114686	MRPL3	protein_coding
ENSG00000196353	CPNE4	protein_coding
ENSG00000265859	MIR5704	miRNA
ENSG00000014257	ACPP	protein_coding
ENSG00000138246	DNAJC13	protein_coding
ENSG00000240303	ACAD11	protein_coding
ENSG00000129048	ACKR4	protein_coding
ENSG00000081307	UBA5	protein_coding
ENSG00000113971	NPHP3	protein_coding
ENSG00000249725	AC079942	lincRNA
ENSG00000144868	TMEM108	protein_coding
ENSG00000170819	BFSP2	protein_coding
ENSG00000272832	AC022296	lincRNA
ENSG00000091527	CDV3	protein_coding
ENSG00000163781	TOPBP1	protein_coding
ENSG00000252641	RNU6-678P	snRNA
ENSG00000091513	TF	protein_coding
ENSG00000144867	SRPRB	protein_coding
ENSG00000154917	RAB6B	protein_coding
ENSG00000174640	SLCO2A1	protein_coding
ENSG00000243832	LINC02000	lincRNA
ENSG00000163785	RYK	protein_coding
ENSG00000240006	LINC02004	lincRNA
ENSG00000260633	AC010207	lincRNA
ENSG00000114019	AMOTL2	protein_coding
ENSG00000129055	ANAPC13	protein_coding
ENSG00000182923	CEP63	protein_coding
ENSG00000154928	EPHB1	protein_coding
ENSG00000174611	KY	protein_coding
ENSG00000253087	RNU6-1174P	snRNA
ENSG00000073711	PPP2R3A	protein_coding
ENSG00000174579	MSL2	protein_coding
ENSG00000114054	PCCB	protein_coding
ENSG00000118007	STAG1	protein_coding
ENSG00000200571	RNU6-1284P	snRNA
ENSG00000252914	RNU6-789P	snRNA
ENSG00000168917	SLC35G2	protein_coding
ENSG00000158092	NCK1	protein_coding
ENSG00000174564	IL20RB	protein_coding
ENSG00000168875	SOX14	protein_coding
ENSG00000239513	LINC01210	lincRNA
ENSG00000261146	AC007159	lincRNA
ENSG00000066405	CLDN18	protein_coding
ENSG00000158163	DZIP1L	protein_coding
ENSG00000118017	A4GNT	protein_coding
ENSG00000138231	DBR1	protein_coding
ENSG00000114098	ARMC8	protein_coding
ENSG00000181322	NME9	protein_coding
ENSG00000158186	MRAS	protein_coding
ENSG00000158220	ESYT3	protein_coding
ENSG00000114107	CEP70	protein_coding
ENSG00000158234	FAIM	protein_coding
ENSG00000051382	PIK3CB	protein_coding
ENSG00000244578	LINC01391	lincRNA
ENSG00000183770	FOXL2	protein_coding
ENSG00000206262	FOXL2NB	protein_coding
ENSG00000206260	PRR23A	protein_coding
ENSG00000175110	MRPS22	protein_coding
ENSG00000184814	PRR23B	protein_coding
ENSG00000233701	PRR23C	protein_coding
ENSG00000232416	BPESC1	lincRNA
ENSG00000184432	COPB2	protein_coding
ENSG00000114113	RBP2	protein_coding
ENSG00000114115	RBP1	protein_coding
ENSG00000163864	NMNAT3	protein_coding
ENSG00000261763	AC110716	lincRNA
ENSG00000250543	AC110716	lincRNA
ENSG00000251471	AC016933	lincRNA
ENSG00000158258	CLSTN2	protein_coding
ENSG00000155890	TRIM42	protein_coding
ENSG00000261826	AC121333	lincRNA
ENSG00000114120	SLC25A36	protein_coding
ENSG00000175093	SPSB4	protein_coding
ENSG00000155893	PXYLP1	protein_coding
ENSG00000177311	ZBTB38	protein_coding
ENSG00000155903	RASA2	protein_coding
ENSG00000114125	RNF7	protein_coding
ENSG00000114124	GRK7	protein_coding
ENSG00000069849	ATP1B3	protein_coding
ENSG00000200389	RNU6-509P	snRNA
ENSG00000114126	TFDP2	protein_coding
ENSG00000206604	RNU6-425P	snRNA
ENSG00000175066	GK5	protein_coding
ENSG00000114127	XRN1	protein_coding
ENSG00000251804	RNU6-1294P	snRNA
ENSG00000202125	RNU1-100P	snRNA
ENSG00000175054	ATR	protein_coding
ENSG00000120756	PLS1	protein_coding
ENSG00000144935	TRPC1	protein_coding
ENSG00000251787	RNU7-47P	snRNA
ENSG00000163710	PCOLCE2	protein_coding
ENSG00000188582	PAQR9	protein_coding
ENSG00000163714	U2SURP	protein_coding
ENSG00000268129	AC026304	lincRNA
ENSG00000243733	AC018450	lincRNA
ENSG00000175040	CHST2	protein_coding
ENSG00000181804	SLC9A9	protein_coding
ENSG00000181744	C3orf58	protein_coding
ENSG00000244358	AC055758	lincRNA
ENSG00000240095	AC055758	lincRNA
ENSG00000152952	PLOD2	protein_coding
ENSG00000114698	PLSCR4	protein_coding
ENSG00000163746	PLSCR2	protein_coding
ENSG00000188313	PLSCR1	protein_coding
ENSG00000199812	RNU6-428P	snRNA
ENSG00000231213	PLSCR5	protein_coding
ENSG00000242671	LINC02010	lincRNA
ENSG00000207156	RNU6-505P	snRNA
ENSG00000174963	ZIC4	protein_coding
ENSG00000152977	ZIC1	protein_coding
ENSG00000239661	AC092925	lincRNA
ENSG00000239922	AC092958	lincRNA
ENSG00000241131	LINC02032	lincRNA
ENSG00000241792	AC092958	lincRNA
ENSG00000244650	AC025566	lincRNA
ENSG00000243347	LINC02045	lincRNA
ENSG00000242440	LINC02046	lincRNA
ENSG00000144891	AGTR1	protein_coding
ENSG00000153002	CPB1	protein_coding
ENSG00000163751	CPA3	protein_coding
ENSG00000163754	GYG1	protein_coding
ENSG00000071794	HLTF	protein_coding
ENSG00000163755	HPS3	protein_coding
ENSG00000047457	CP	protein_coding
ENSG00000163762	TM4SF18	protein_coding
ENSG00000169908	TM4SF1	protein_coding
ENSG00000243885	AC108751	lincRNA
ENSG00000169903	TM4SF4	protein_coding
ENSG00000018408	WWTR1	protein_coding
ENSG00000252581	RNU6-1098P	snRNA
ENSG00000114744	COMMD2	protein_coding
ENSG00000206199	ANKUB1	protein_coding
ENSG00000251854	RNU6-507P	snRNA
ENSG00000082996	RNF13	protein_coding
ENSG00000252172	RNU6-720P	snRNA
ENSG00000070087	PFN2	protein_coding
ENSG00000242791	AC117395	lincRNA
ENSG00000243321	LINC01998	lincRNA
ENSG00000241048	AC117386	lincRNA
ENSG00000244541	LINC01213	lincRNA
ENSG00000243550	LINC01214	lincRNA
ENSG00000196428	TSC22D2	protein_coding
ENSG00000120742	SERP1	protein_coding
ENSG00000144895	EIF2A	protein_coding
ENSG00000198843	SELENOT	protein_coding
ENSG00000163645	ERICH6	protein_coding
ENSG00000181788	SIAH2	protein_coding
ENSG00000214237	MINDY4B	protein_coding
ENSG00000163646	CLRN1	protein_coding
ENSG00000144893	MED12L	protein_coding
ENSG00000174946	GPR171	protein_coding
ENSG00000174944	P2RY14	protein_coding
ENSG00000138271	GPR87	protein_coding
ENSG00000181631	P2RY13	protein_coding
ENSG00000169313	P2RY12	protein_coding
ENSG00000152580	IGSF10	protein_coding
ENSG00000264330	MIR5186	miRNA
ENSG00000241151	LINC02066	lincRNA
ENSG00000197953	AADACL2	protein_coding
ENSG00000114771	AADAC	protein_coding
ENSG00000198829	SUCNR1	protein_coding
ENSG00000239941	AC108718	lincRNA
ENSG00000152601	MBNL1	protein_coding
ENSG00000244545	AC092924	lincRNA
ENSG00000169860	P2RY1	protein_coding
ENSG00000181467	RAP2B	protein_coding
ENSG00000241220	AC078788	lincRNA
ENSG00000241912	AC078788	lincRNA
ENSG00000237787	C3orf79	lincRNA
ENSG00000207323	RNU6-901P	snRNA
ENSG00000243486	AC068985	lincRNA
ENSG00000114790	ARHGEF26	protein_coding
ENSG00000174953	DHX36	protein_coding
ENSG00000174948	GPR149	protein_coding
ENSG00000243861	AC092994	lincRNA
ENSG00000243969	AC073359	lincRNA
ENSG00000243953	AC073359	lincRNA
ENSG00000196549	MME	protein_coding
ENSG00000241336	LINC01487	lincRNA
ENSG00000240045	DWORF	protein_coding
ENSG00000242790	AC104831	lincRNA
ENSG00000114805	PLCH1	protein_coding
ENSG00000174928	C3orf33	protein_coding
ENSG00000169359	SLC33A1	protein_coding
ENSG00000163655	GMPS	protein_coding
ENSG00000169282	KCNAB1	protein_coding
ENSG00000114850	SSR3	protein_coding
ENSG00000163659	TIPARP	protein_coding
ENSG00000240875	LINC00886	lincRNA
ENSG00000197980	LEKR1	protein_coding
ENSG00000243629	LINC00880	lincRNA
ENSG00000241544	LINC02029	lincRNA
ENSG00000241135	LINC00881	lincRNA
ENSG00000163660	CCNL1	protein_coding
ENSG00000197415	VEPH1	protein_coding
ENSG00000163661	PTX3	protein_coding
ENSG00000174899	PQLC2L	protein_coding
ENSG00000239716	AC079943	lincRNA
ENSG00000242536	AC079943	lincRNA
ENSG00000168779	SHOX2	protein_coding
ENSG00000174891	RSRC1	protein_coding
ENSG00000178053	MLF1	protein_coding
ENSG00000168827	GFM1	protein_coding
ENSG00000079257	LXN	protein_coding
ENSG00000272087	AC080013	lincRNA
ENSG00000272440	AC080013	lincRNA
ENSG00000118849	RARRES1	protein_coding
ENSG00000118855	MFSD1	protein_coding
ENSG00000214216	IQCJ	protein_coding
ENSG00000263634	MIR3919	miRNA
ENSG00000252763	RNU2-31P	snRNA
ENSG00000151967	SCHIP1	protein_coding
ENSG00000168811	IL12A	protein_coding
ENSG00000242107	LINC01100	lincRNA
ENSG00000180044	C3orf80	protein_coding
ENSG00000068885	IFT80	protein_coding
ENSG00000113810	SMC4	protein_coding
ENSG00000207779	MIR15B	miRNA
ENSG00000198987	MIR16-2	miRNA
ENSG00000213186	TRIM59	protein_coding
ENSG00000238427	RNU7-136P	snRNA
ENSG00000186432	KPNA4	protein_coding
ENSG00000179674	ARL14	protein_coding
ENSG00000163590	PPM1L	protein_coding
ENSG00000169255	B3GALNT1	protein_coding
ENSG00000169251	NMD3	protein_coding
ENSG00000196542	SPTSSB	protein_coding
ENSG00000240567	LINC02067	lincRNA
ENSG00000269888	AC112491	lincRNA
ENSG00000182447	OTOL1	protein_coding
ENSG00000240354	AC131211	lincRNA
ENSG00000241168	AC128685	lincRNA
ENSG00000241369	LINC01192	lincRNA
ENSG00000238924	RNU7-82P	snRNA
ENSG00000240792	AC079910	lincRNA
ENSG00000221251	MIR1263	miRNA
ENSG00000241636	LINC01323	lincRNA
ENSG00000241767	LINC01324	lincRNA
ENSG00000090402	SI	protein_coding
ENSG00000239205	LINC02023	lincRNA
ENSG00000121871	SLITRK3	protein_coding
ENSG00000244128	LINC01322	lincRNA
ENSG00000114200	BCHE	protein_coding
ENSG00000244321	LINC01326	lincRNA
ENSG00000240033	AC069439	lincRNA
ENSG00000169064	ZBBX	protein_coding
ENSG00000241669	LINC01327	lincRNA
ENSG00000114204	SERPINI2	protein_coding
ENSG00000174776	WDR49	protein_coding
ENSG00000114209	PDCD10	protein_coding
ENSG00000163536	SERPINI1	protein_coding
ENSG00000244706	AC026353	lincRNA
ENSG00000173905	GOLIM4	protein_coding
ENSG00000241882	AC124893	lincRNA
ENSG00000222357	RNU2-20P	snRNA
ENSG00000207717	MIR551B	miRNA
ENSG00000242268	LINC02082	lincRNA
ENSG00000272797	AC092954	lincRNA
ENSG00000273177	AC092954	lincRNA
ENSG00000241383	LINC01997	lincRNA
ENSG00000085276	MECOM	protein_coding
ENSG00000206777	RNU6-637P	snRNA
ENSG00000270141	TERC	lincRNA
ENSG00000184378	ACTRT3	protein_coding
ENSG00000085274	MYNN	protein_coding
ENSG00000171757	LRRC34	protein_coding
ENSG00000188306	LRRIQ4	protein_coding
ENSG00000114248	LRRC31	protein_coding
ENSG00000187033	SAMD7	protein_coding
ENSG00000008952	SEC62	protein_coding
ENSG00000173890	GPR160	protein_coding
ENSG00000201342	RNU4-38P	snRNA
ENSG00000173889	PHC3	protein_coding
ENSG00000199536	RNU6-315P	snRNA
ENSG00000163558	PRKCI	protein_coding
ENSG00000239628	AC073288	lincRNA
ENSG00000136603	SKIL	protein_coding
ENSG00000242578	AC073288	lincRNA
ENSG00000013297	CLDN11	protein_coding
ENSG00000013293	SLC7A14	protein_coding
ENSG00000239739	AC026316	lincRNA
ENSG00000163584	RPL22L1	protein_coding
ENSG00000163577	EIF5A2	protein_coding
ENSG00000199488	RNU1-70P	snRNA
ENSG00000163581	SLC2A2	protein_coding
ENSG00000154310	TNIK	protein_coding
ENSG00000207963	MIR569	miRNA
ENSG00000240497	AC092919	lincRNA
ENSG00000207114	RNU6-348P	snRNA
ENSG00000075651	PLD1	protein_coding
ENSG00000186329	TMEM212	protein_coding
ENSG00000234717	TMEM212-AS1	lincRNA
ENSG00000075420	FNDC3B	protein_coding
ENSG00000121853	GHSR	protein_coding
ENSG00000121858	TNFSF10	protein_coding
ENSG00000223387	LINC02068	lincRNA
ENSG00000144959	NCEH1	protein_coding
ENSG00000252082	RNU6-547P	snRNA
ENSG00000114346	ECT2	protein_coding
ENSG00000201458	RNU4-4P	snRNA
ENSG00000144962	SPATA16	protein_coding
ENSG00000237473	AC068759	lincRNA
ENSG00000169760	NLGN1	protein_coding
ENSG00000177694	NAALADL2	protein_coding
ENSG00000264974	MIR4789	miRNA
ENSG00000199792	RNU6-1233P	snRNA
ENSG00000201648	RNU4-91P	snRNA
ENSG00000201452	RNU6-1317P	snRNA
ENSG00000260217	AC104640	lincRNA
ENSG00000223715	LINC01208	lincRNA
ENSG00000232461	AC092920	lincRNA
ENSG00000228308	LINC01209	lincRNA
ENSG00000177565	TBL1XR1	protein_coding
ENSG00000200882	RNU6-681P	snRNA
ENSG00000203645	LINC00501	lincRNA
ENSG00000226782	AC117465	lincRNA
ENSG00000228221	LINC00578	lincRNA
ENSG00000236385	AC026355	lincRNA
ENSG00000228561	AC026355	lincRNA
ENSG00000231574	LINC02015	lincRNA
ENSG00000225790	AC007953	lincRNA
ENSG00000270321	AC007953	lincRNA
ENSG00000199858	RNU6-1120P	snRNA
ENSG00000223930	AC109779	lincRNA
ENSG00000197584	KCNMB2	protein_coding
ENSG00000172667	ZMAT3	protein_coding
ENSG00000229102	AC076966	lincRNA
ENSG00000121879	PIK3CA	protein_coding
ENSG00000171121	KCNMB3	protein_coding
ENSG00000121864	ZNF639	protein_coding
ENSG00000260743	AC007823	lincRNA
ENSG00000171109	MFN1	protein_coding
ENSG00000114450	GNB4	protein_coding
ENSG00000136518	ACTL6A	protein_coding
ENSG00000136522	MRPL47	protein_coding
ENSG00000136521	NDUFB5	protein_coding
ENSG00000058056	USP13	protein_coding
ENSG00000114757	PEX5L	protein_coding
ENSG00000270178	AC007687	lincRNA
ENSG00000241696	LINC02053	lincRNA
ENSG00000239774	AC125618	lincRNA
ENSG00000199986	RNU6-486P	snRNA
ENSG00000163728	TTC14	protein_coding
ENSG00000145075	CCDC39	protein_coding
ENSG00000114416	FXR1	protein_coding
ENSG00000205981	DNAJC19	protein_coding
ENSG00000206932	RNU6-4P	snRNA
ENSG00000241231	AC022294	lincRNA
ENSG00000239381	AC125613	lincRNA
ENSG00000181449	SOX2	protein_coding
ENSG00000242512	LINC01206	lincRNA
ENSG00000240478	AC012081	lincRNA
ENSG00000242012	AC084211	lincRNA
ENSG00000241098	LINC01994	lincRNA
ENSG00000244247	LINC01995	lincRNA
ENSG00000238837	LINC02031	lincRNA
ENSG00000260377	AC083801	lincRNA
ENSG00000058063	ATP11B	protein_coding
ENSG00000043093	DCUN1D1	protein_coding
ENSG00000078070	MCCC1	protein_coding
ENSG00000078081	LAMP3	protein_coding
ENSG00000053524	MCF2L2	protein_coding
ENSG00000176597	B3GNT5	protein_coding
ENSG00000172578	KLHL6	protein_coding
ENSG00000114796	KLHL24	protein_coding
ENSG00000163872	YEATS2	protein_coding
ENSG00000180834	MAP6D1	protein_coding
ENSG00000175193	PARL	protein_coding
ENSG00000263932	MIR4448	miRNA
ENSG00000114770	ABCC5	protein_coding
ENSG00000186090	HTR3D	protein_coding
ENSG00000178084	HTR3C	protein_coding
ENSG00000186038	HTR3E	protein_coding
ENSG00000273181	AC131235	lincRNA
ENSG00000145191	EIF2B5	protein_coding
ENSG00000161202	DVL3	protein_coding
ENSG00000161203	AP2M1	protein_coding
ENSG00000161204	ABCF3	protein_coding
ENSG00000145198	VWA5B2	protein_coding
ENSG00000221120	MIR1224	miRNA
ENSG00000214160	ALG3	protein_coding
ENSG00000163888	CAMK2N2	protein_coding
ENSG00000145194	ECE2	protein_coding
ENSG00000175166	PSMD2	protein_coding
ENSG00000114867	EIF4G1	protein_coding
ENSG00000175182	FAM131A	protein_coding
ENSG00000114859	CLCN2	protein_coding
ENSG00000163882	POLR2H	protein_coding
ENSG00000090534	THPO	protein_coding
ENSG00000090539	CHRD	protein_coding
ENSG00000224153	LINC02054	lincRNA
ENSG00000227509	LINC01839	lincRNA
ENSG00000182580	EPHB3	protein_coding
